"asuntoId";"sesion";"asunto";"ano";"fecha";"hora";"base";"mayoria";"resultado";"presidente";"presentes";"ausentes";"abstenciones";"afirmativos";"negativos";"votopresidente";"titulo";"auditoria";"permalink";"mes"
2054;"132° Período Legislativo - Ordinario - 2º Sesión";"Orden del Día 1/15, C.D.-126/15, P.E.-13/15 y proyectos de declaración y resolución";2015;15/4/2015;15:11:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";58;14;0;58;0;;"Indemnización a las víctimas del atentado a la sede de la Asociación Mutual Israelita Argentina (AMIA) (O.D. 1/15). Día Nacional del Politólogo (C.D.-126/15). Autorización de salida e ingreso de tropas al Territorio Nacional (P.E.-13/15). Repudio a la pre";"NEGRE DE ALONSO, Liliana Teresita: NEGATIVO en particular O.D. 1/15";;
2055;"132° Período Legislativo - Ordinario - 2º Sesión";"Expediente C.D.-3/15, Reactivación de ferrocarriles de pasajeros y de cargas. (C.D.-3/15)";2015;15/4/2015;19:05:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";55;17;0;53;2;;"Dictamen en el proyecto de ley en revisión declarando de interés público nacional y como interés prioritario de la República Argentina la política de reactivación de los ferrocarriles de pasajeros y de cargas, la renovación y el mejoramiento en infraestru";"ninguna";;
2056;"132° Período Legislativo - Ordinario - 2º Sesión";"Expediente C.D.-3/15, Reactivación de ferrocarriles de pasajeros y de cargas. (C.D.-3/15) en particular";2015;15/4/2015;19:06:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";55;17;0;45;10;;"Dictamen en el proyecto de ley en revisión declarando de interés público nacional y como interés prioritario de la República Argentina la política de reactivación de los ferrocarriles de pasajeros y de cargas, la renovación y el mejoramiento en infraestru";"ODARDA, María Magdalena: NEGATIVO artículos 1°, 3° 7° y 15";;
2057;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Acuerdos de Magistrados Federales";2015;27/5/2015;14:42:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";59;13;0;39;20;;"O.D. Nº 68/15. Conjueces de la Cámara Federal de Apelaciones de San Martín. O.D. Nº 70/15. Conjueces de la Cámara Federal de Apelaciones de Bahía Blanca. O.D. Nº 71/15. Conjueces de la Cámara Federal de Apelaciones de Salta. O.D. Nº 72/15. Conjueces de la";"ninguna";;
2058;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Ordenes del Día 128/15, 129,15, 15/15, 65/15, 126/15, 926/14, 166/15, 171/15, 249/15, 165/15, 169/15, 250/15, 127/15";2015;27/5/2015;14:58:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";59;13;0;59;0;;"O.D. 128, Juzgado Federal de Primera Instancia en materia Criminal y Correccional en Hurlingham, Buenos Aires; O.D. 129, Juzgado Federal de Primera Instancia en San Fernando del Valle de Catamarca; Interés nacional el sistema de educación dual. (O.D. Nº 1";"ninguna";;
2059;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Proyectos de ley con tratamiento sobre tablas acordado. (C.D.-96/14, C.D.-97/14, S.-1010/14 y S.-489/15.)";2015;27/5/2015;15:07:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";58;14;0;58;0;;"Expediente S.-489/15 que instituye el día 16 de junio de cada año como el Día Nacional de la Infamia, en conmemoración de las víctimas del bombardeo perpetrado por la Fuerza Aérea Argentina y la Aviación de la Marina de Guerra en el año 1955, en la ciudad";"ELIAS DE PEREZ, Silvia Beatriz; MANSILLA, Sergio Francisco; ROJKES de ALPEROVICH, Beatriz L .: ABSTENCION O.D.-96/14";;
2060;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Cuenta de Inversión correspondiente al Ejercicio 2011. (O.D. Nº 142/15.)";2015;27/5/2015;15:49:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";52;20;0;36;16;;"Orden del Día Nº 142, dictamen de la Comisión Parlamentaria Mixta Revisora de Cuentas por el que se aprueba la Cuenta de Inversión correspondiente al Ejercicio 2011.";"ninguna";;
2061;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Regulación como servicio público esencial a la navegación aérea. (O.D. Nº 781/14.)";2015;27/5/2015;16:10:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";57;15;0;38;19;;"Dictamen de las comisiones de Infraestructura, Vivienda y Transporte, de Trabajo y Previsión Social y de Presupuesto y Hacienda por el que se regula como servicio público esencial a la prestación de los servicios de navegación aérea, y estableciendo la mo";"ninguna";;
2062;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Modificación de la Ley de Impuesto Sobre los Combustibles. (O.D. Nº 248/15.)";2015;27/5/2015;17:46:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";51;21;2;47;2;;"Proyecto de ley modifica el artículo 7º de la ley 23.966 de combustibles, cuando se destinen al consumo en la siguiente área de influencia de la República Argentinas: provincias del Neuquén, La Pampa, Río Negro, Chubut, Santa Cruz, Tierra del Fuego, Antár";"ninguna";;
2063;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día 241, ley orgánica del Ministerio Público de Defensa, en una sola votación en particular y en general";2015;27/5/2015;21:34:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;45;11;;"Orden del día 241, ley orgánica del Ministerio Público de Defensa, en una sola votación en particular y en general";"ninguna";;
2064;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día 242, organización y competencia de la Justicia Federal, en una sola votación en general y en particular.";2015;27/5/2015;21:35:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;37;19;;"Orden del día 242, organización y competencia de la Justicia Federal, en una sola votación en general y en particular.";"ninguna";;
2065;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día 243, implementación del Código Procesal Penal, en una sola votación en general y en particular.";2015;27/5/2015;21:36:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;45;11;;"Orden del día 243, implementación del Código Procesal Penal, en una sola votación en general y en particular.";"ninguna";;
2066;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día número 244, de la titularidad de la acción penal y la extinción.";2015;27/5/2015;21:37:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;48;8;;"Orden del día número 244, de la titularidad de la acción penal y la extinción.";"ninguna";;
2067;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día número 245, ley orgánica del Ministerio Público Fiscal.";2015;27/5/2015;21:38:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;37;19;;"Orden del día número 245, ley orgánica del Ministerio Público Fiscal.";"ninguna";;
2068;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Orden del día número 246, subrogancias de tribunales inferiores.";2015;27/5/2015;21:39:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;37;19;;"Orden del día número 246, subrogancias de tribunales inferiores.";"ninguna";;
2069;"133° Período Legislativo - Ordinario - 4ª Reunión - 3ª Sesión";"Modificación de leyes sobre la caducidad de los beneficios para los detenidos desaparecidos durante la última dictadura militar. (O.D. Nº 247/15.) Institución del día 23 de junio de cada año como Día Nacional del Síndrome de Dravet. (S.-1.348/15.)";2015;27/5/2015;21:40:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";56;16;0;56;0;;"Modificación de leyes sobre la caducidad de los beneficios para los detenidos desaparecidos durante la última dictadura militar. (O.D. Nº 247/15.) Institución del día 23 de junio de cada año como Día Nacional del Síndrome de Dravet. (S.-1.348/15.)";"ninguna";;
2070;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Beneplácito por el pase a retiro del general Milani. Moción de tratamiento sobre tablas";2015;1/7/2015;15:55:00;"Miembros presentes";"Dos tercios";"NEGATIVO";"BOUDOU, Amado";58;14;0;24;34;;"Beneplácito por el pase a retiro del general Milani. Moción de tratamiento sobre tablas";"ninguna";;
2071;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 315/15. Acuerdo para designar síndica adjunta del Banco Central de la República Argentina a la doctora Paola Alejandra LÓPEZ";2015;1/7/2015;16:23:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;43;19;;"O.D. Nº 315/15. Acuerdo para designar síndica adjunta del Banco Central de la República Argentina a la doctora Paola Alejandra LÓPEZ";"ninguna";;
2072;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 316/15, 317/15, 318/15. Acuerdos para designar directores del Banco Central de la República Argentina al doctor Alejandro FORMENTO, al licenciado Mariano BELTRANI y a la señora Bárbara Emilia Domatto Conti.";2015;1/7/2015;16:25:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;38;24;;"O.D. Nº 316/15, 317/15, 318/15. Acuerdos para designar directores del Banco Central de la República Argentina al doctor Alejandro FORMENTO, al licenciado Mariano BELTRANI y a la señora Bárbara Emilia Domatto Conti.";"ninguna";;
2073;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 328/15, 340/15, 329/15. Acuerdos";2015;1/7/2015;16:26:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;60;2;;"O.D. Nº 328/15, acuerdo para designar vocal de la Cámara Federal de Apelaciones de La Plata al doctor Roberto Agustín Lemos Arias. O.D. Nº 340. Acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo comercial de la Capital Federal al docto";"ninguna";;
2074;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 328/15, 340/15, 329/15. Acuerdos. Reconsideradas";2015;1/7/2015;16:27:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;62;0;;"O.D. Nº 328/15, acuerdo para designar vocal de la Cámara Federal de Apelaciones de La Plata al doctor Roberto Agustín Lemos Arias. O.D. Nº 340. Acuerdo para designar vocal de la Cámara Nacional de Apelaciones en lo comercial de la Capital Federal al docto";"ninguna";;
2075;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 341. Acuerdo para designar juez del Juzgado Federal de Primera Instancia Nº 3 de La Plata, al doctor ERNESTO KREPLAK.";2015;1/7/2015;16:28:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;37;25;;"O.D. Nº 341. Acuerdo para designar juez del Juzgado Federal de Primera Instancia Nº 3 de La Plata, al doctor ERNESTO KREPLAK.";"ninguna";;
2076;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Ordenes del día 342, 330, 331, 332, 333, 334, 336, 335 y 343. Acuerdos del Ministerio Público";2015;1/7/2015;16:30:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;52;10;;"O.D. Nº 330/15, acuerdo para designar fiscal ante los juzgados federales de primera instancia de Mar del Plata, al doctor Nicolás Czizik. O.D. Nº 331/15, acuerdo para designar fiscal ante el Juzgado Federal de Primera Instancia de Moreno, al doctor Leonar";"ninguna";;
2077;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"O.D. Nº 325/15, acuerdo para designar conjueces de la Cámara Nacional de Apelaciones en lo Contencioso Administrativo Federal de la Capital Federal a Cecilia Gilar Madariaga";2015;1/7/2015;16:31:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;43;19;;"O.D. Nº 325/15, acuerdo para designar conjueces de la Cámara Nacional de Apelaciones en lo Contencioso Administrativo Federal de la Capital Federal a Cecilia Gilar Madariaga";"ninguna";;
2078;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Ordenes del día 319 a 324, 325, 326, 327, 552 338, 339, 344. Acuerdos de Magistrados Federales";2015;1/7/2015;16:32:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;0;38;24;;"O.D. Nº 319/15, acuerdo para designar conjuez de la Cámara Federal de Apelaciones de Bahía Blanca a la doctora Iara Jésica Silvestre. O.D. Nº 320/15, acuerdo para designar conjuez de la Cámara Federal de Apelaciones de Resistencia a la doctora Claudia Mar";"ninguna";;
2079;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en general";2015;1/7/2015;20:35:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;1;61;0;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2080;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en particular Artículos 3, 7 y 8";2015;1/7/2015;20:39:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;1;61;0;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2081;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en particular Artículos 1 y 4";2015;1/7/2015;20:42:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;1;51;10;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2082;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en particular Artículo 2";2015;1/7/2015;20:43:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";62;10;1;48;13;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2083;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en particular Artículo 5";2015;1/7/2015;20:44:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";61;11;1;45;15;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2084;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Movilidad de asignaciones familiares (O.D. Nº 346/15). Votación en particular Artículo 6";2015;1/7/2015;20:45:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";61;11;1;59;1;;"Órden del Día 346, Comisión de Presupuesto y Hacienda, mensaje y proyecto de ley del Poder Ejecutivo, referido a la movilidad de las asignaciones familiares";"ninguna";;
2085;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Cuenta de inversión correspondiente al ejercicio 2012 y anexos. (O.D. Nº 290/15.)";2015;1/7/2015;21:33:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";53;19;4;37;12;;"Cuenta de inversión correspondiente al ejercicio 2012 y anexos. (O.D. Nº 290/15.)";"ninguna";;
2086;"133° Período Legislativo - Ordinario - 5ª Reunión - 4ª Sesión";"Proyectos de ley sin disidencias ni observaciones considerados en conjunto";2015;1/7/2015;21:50:00;"Miembros presentes";"Más de la mitad";"AFIRMATIVO";"BOUDOU, Amado";52;20;0;52;0;;"Dictamen en el proyecto de ley venido en revisión por el que se prohíben los indultos, amnistías y conmutación de penas en delitos de lesa humanidad. (O.D. Nº 251/15.) Dictamen en la consideración de distintos ciudadanos por el que se solicita autorizació";"Bloque PRO: abstención en O.D. 3, 4 y 5";;
