"diputadoId";"nombre";"distrito";"sexo";"imagen"
1349;"SALVATORI, Pedro";"Neuquén";"m";
1350;"SAMID, Manuel Julio";"Buenos Aires";"m";
1351;"SAN MARTIN, Adrián";"Neuquén";"m";"A50849.jpg"
1352;"SANCHEZ GALDEANO, Roque";"Tierra del Fuego";"m";
1353;"SANCHEZ, Fernando";"Cdad.Aut.Bs.As.";"m";"A50813.jpg"
1354;"SANCHEZ, Liliana Ester";"Buenos Aires";"f";
1355;"SANCHEZ, Mary";"Buenos Aires";"f";
1356;"SANPIETRO, Darci";"Entre Ríos";"f";
1357;"SANTA MARIA, Jose Francisco";"Cdad.Aut.Bs.As.";"m";
1358;"SANTANDER, Mario";"La Rioja";"m";"A4505.jpg"
1359;"SANTILLAN, Marcelo";"Tucumán";"m";
1360;"SANTILLAN, Walter Marcelo";"Tucumán";"m";"A50766.jpg"
1361;"SANTILLI, Diego Cesar";"Cdad.Aut.Bs.As.";"m";
1362;"SANTIN, Eduardo";"Buenos Aires";"m";"A50690.jpg"
1363;"SAPAG, Silvia Estela";"Neuquén";"f";"A4717.jpg"
1364;"SAQUER, José Luis";"Chaco";"m";
1365;"SAREDI, Roberto Miguel";"Buenos Aires";"m";
1366;"SARGHINI, Jorge Emilio";"Buenos Aires";"m";"A51259.jpg"
1367;"SARQUIZ, José Alberto";"Santiago del Estero";"m";
1368;"SARTORI, Diego Horacio";"Misiones";"m";"A51154.jpg"
1369;"SAT, Oscar";"Mendoza";"m";
1370;"SATRAGNO, Lidia Elsa";"Buenos Aires";"f";"A4691.jpg"
1371;"SAVRON, Hayde Teresa";"Neuquén";"f";
1372;"SCAGLIA, Gisela";"Santa Fe";"f";"A50869.jpg"
1373;"SCALESI, Juan Carlos";"Rio Negro";"m";"A4663.jpg"
1374;"SCARPIN, Delki";"Santa Fe";"m";
1375;"SCELZI, Carlos José";"Entre Ríos";"m";
1376;"SCHIARETTI, Juan";"Córdoba";"m";"A50826.jpg"
1377;"SCHIAVONI, Esther Aida";"Cdad.Aut.Bs.As.";"f";
1378;"SCHMIDT-LIERMANN, Cornelia";"Cdad.Aut.Bs.As.";"f";"A50708.jpg"
1379;"SCHWINDT, María Liliana";"Buenos Aires";"f";"A50801.jpg"
1380;"SCIOLI, Daniel Osvaldo";"Cdad.Aut.Bs.As.";"m";"A51123.jpg"
1381;"SCIUTTO, Rubén Darío";"Tierra del Fuego";"m";"A4609.jpg"
1382;"SCOTTO, Silvia Carolina";"Córdoba";"f";
1383;"SCRIMIZZI, Gloria Elida";"Buenos Aires";"f";
1384;"SEBASTIANI, Claudio Augusto";"Buenos Aires";"m";
1385;"SEBRIANO, Luis Alberto";"Formosa";"m";
1386;"SEGARRA, Adela Rosa";"Buenos Aires";"f";"A4690.jpg"
1387;"SEGUI, Hector Miguel";"San Juan";"m";
1388;"SEJAS, Lisandro Mauricio";"Buenos Aires";"m";
1389;"SELLARES, Francisco Nicolás";"Santa Fe";"m";"A4055.jpg"
1390;"SELVA, Carlos Americo";"Buenos Aires";"m";"A50913.jpg"
1391;"SEMHAN, María de las Mercedes";"Corrientes";"f";"A50830.jpg"
1392;"SEMINARA, Eduardo Jorge";"Santa Fe";"m";"A50881.jpg"
1393;"SEREBRINSKY, Gustavo Eduardo";"Buenos Aires";"m";"A4639.jpg"
1394;"SESMA, Laura Judith";"Córdoba";"f";"A4492.jpg"
1395;"SILVA CASANOVA, Juan Alberto";"Corrientes";"m";
1396;"SIMONCINI, Silvia Rosa";"Santa Fe";"f";"A50756.jpg"
1397;"SLUGA, Juan Carlos";"Buenos Aires";"m";"A4393.jpg"
1398;"SMITH, Santos";"Buenos Aires";"m";
1399;"SNOPEK, Alejandro";"Jujuy";"m";"A50946.jpg"
1400;"SNOPEK, Carlos Daniel";"Jujuy";"m";"A3218.jpg"
1401;"SNOPEK, Guillermo";"Jujuy";"m";"A50947.jpg"
1402;"SOBRINO, Margarita María";"Córdoba";"f";
1403;"SODA, Maria Nilda";"Misiones";"f";
1404;"SODERO NIEVAS, Victor Hugo";"Rio Negro";"m";
1405;"SOLA, Felipe Carlos";"Buenos Aires";"m";"A4697.jpg"
1406;"SOLANAS, Fernando Ezequiel";"Buenos Aires";"m";"A4818.jpg"
1407;"SOLANAS, Fernando Ezequiel";"Cdad.Aut.Bs.As.";"m";"A4818.jpg"
1408;"SOLANAS, Julio Rodolfo Francisco";"Entre Ríos";"m";"A50721.jpg"
1587;"BERISSO, Hernán";"Buenos Aires";"m";"A51054.jpg"
1588;"BRAMBILLA, Sofía";"Corrientes";"f";"A51039.jpg"
1589;"BUCCA, Eduardo";"Buenos Aires";"m";"A51129.jpg"
1590;"CAMPAGNOLI, Marcela";"Buenos Aires";"f";"A51061.jpg"
1591;"CAMPOS, Javier";"Buenos Aires";"m";"A51088.jpg"
1592;"CANTARD, Albor Angel «Niky»";"Santa Fe";"m";"A51080.jpg"
1593;"CARAMBIA, Antonio José";"Santa Cruz";"m";"A51074.jpg"
1594;"CARRO, Pablo";"Córdoba";"m";"A51112.jpg"
1595;"CASSINERIO, Paulo Leonardo";"Córdoba";"m";"A51107.jpg"
1596;"CERRUTI, Gabriela";"Cdad.Aut.Bs.As.";"f";"A51090.jpg"
1597;"CONTIGIANI, Luis Gustavo";"Santa Fe";"m";"A51045.jpg"
1598;"CORREA, Walter";"Buenos Aires";"m";"A51124.jpg"
1599;"CRESTO, Mayda";"Entre Ríos";"f";"A51099.jpg"
1600;"Del CERRO, Gonzalo Pedro Antonio";"Santa Fe";"m";"A51062.jpg"
1601;"Del PLÁ, Romina";"Buenos Aires";"f";"A51089.jpg"
1602;"DELÚ, Melina Aida";"La Pampa";"f";"A51102.jpg"
1603;"DERNA, Verónica";"Misiones";"f";"A51109.jpg"
1604;"ENRIQUEZ, Jorge Ricardo";"Cdad.Aut.Bs.As.";"m";"A51132.jpg"
1605;"ESPINOZA, Fernando";"Buenos Aires";"m";"A51128.jpg"
1606;"FERNANDEZ LANGAN, Ezequiel";"Buenos Aires";"m";"A51082.jpg"
1607;"FERNANDEZ PATRI, Gustavo Ramiro";"Formosa";"m";"A51050.jpg"
1608;"FERNANDEZ, Carlos Alberto";"Buenos Aires";"m";"A51117.jpg"
1609;"FILMUS, Daniel";"Cdad.Aut.Bs.As.";"m";"A51119.jpg"
1610;"FLORES, Danilo Adrián";"La Rioja";"m";"A51046.jpg"
1611;"FREGONESE, Alicia";"Entre Ríos";"f";"A51097.jpg"
1612;"FRIZZA, Gabriel Alberto";"Córdoba";"m";"A51092.jpg"
1613;"GARCIA, Alejandro";"Cdad.Aut.Bs.As.";"m";"A51081.jpg"
1614;"GINOCCHIO, Silvana Micaela";"Catamarca";"f";"A51051.jpg"
1616;"GRANDE, Martín";"Salta";"m";"A51057.jpg"
1617;"HUMMEL, Astrid";"Santa Fe";"f";"A51131.jpg"
1618;"INFANTE, Hugo Orlando";"Santiago del Estero";"m";"A51114.jpg"
1619;"LACOSTE, Jorge Enrique";"Entre Ríos";"m";"A51076.jpg"
1620;"LEAVY, Sergio Napoleón";"Salta";"m";"A51055.jpg"
1621;"LEHMANN, María Lucila";"Santa Fe";"f";"A51075.jpg"
1622;"LLARYORA, Martín Miguel";"Córdoba";"m";"A51106.jpg"
1623;"LÓPEZ, Juan Manuel";"Cdad.Aut.Bs.As.";"m";"A51044.jpg"
1624;"MACHA, Mónica";"Buenos Aires";"f";"A51094.jpg"
1625;"MARTIARENA, José Luis";"Jujuy";"m";"A51122.jpg"
1626;"MATZEN, Lorena";"Rio Negro";"f";"A51064.jpg"
1627;"MEDINA, Gladys";"Tucumán";"f";"A51113.jpg"
1628;"MEDINA, Martín Nicolás";"Buenos Aires";"m";"A51071.jpg"
1629;"MENDOZA, Josefina";"Buenos Aires";"f";"A51083.jpg"
1630;"MENNA, Gustavo";"Chubut";"m";"A51072.jpg"
1631;"MONALDI, Osmar";"Jujuy";"m";"A51091.jpg"
1632;"MONTENEGRO, Guillermo Tristán";"Buenos Aires";"m";"A51053.jpg"
1633;"MORALES, Flavia";"Misiones";"f";"A51093.jpg"
1634;"MOSQUEDA, Juan";"Chaco";"m";"A51104.jpg"
1635;"MUÑOZ, Rosa Rosario";"Chubut";"f";"A51121.jpg"
1636;"NAJUL, Claudia Inés";"Mendoza";"f";"A51060.jpg"
1637;"OLIVETO LAGO, Paula Mariana";"Cdad.Aut.Bs.As.";"f";"A51115.jpg"
1638;"PERTILE, Elda";"Chaco";"f";"A51100.jpg"
1639;"PICCOLOMINI, María Carla";"Buenos Aires";"f";"A51087.jpg"
1640;"POLLEDO, Carmen";"Cdad.Aut.Bs.As.";"f";"A51110.jpg"
1641;"QUETGLAS, Fabio José";"Buenos Aires";"m";"A51096.jpg"
1642;"RAMÓN, José Luis";"Mendoza";"m";"A51035.jpg"
1643;"RAUSCHENBERGER, Ariel";"La Pampa";"m";"A51103.jpg"
1644;"REGIDOR BELLEDONE, Estela Mercedes";"Corrientes";"f";"A51036.jpg"
1645;"REYES, Roxana Nahir";"Santa Cruz";"f";"A51077.jpg"
1646;"RODENAS, Alejandra";"Santa Fe";"f";"A51063.jpg"
1647;"ROMERO, Jorge Antonio";"Corrientes";"m";"A51084.jpg"
1648;"ROSSO, Victoria";"San Luis";"f";"A51041.jpg"
1649;"RUSSO, Laura";"Buenos Aires";"f";"A51067.jpg"
1650;"SAADI, Gustavo Arturo";"Catamarca";"m";"A51052.jpg"
1651;"SAHAD, Julio Enrique";"La Rioja";"m";"A51056.jpg"
1652;"SALVAREZZA, Roberto";"Buenos Aires";"m";"A51065.jpg"
1653;"SAPAG, Alma «Chani»";"Neuquén";"f";"A51058.jpg"
1654;"SCHLERETH, David Pablo";"Neuquén";"m";"A51043.jpg"
1655;"SIERRA, Magdalena";"Buenos Aires";"f";"A51118.jpg"
1656;"SILEY, Vanesa";"Buenos Aires";"f";"A51120.jpg"
1657;"STEFANI, Héctor Antonio";"Tierra del Fuego";"m";"A51130.jpg"
1658;"SUAREZ LASTRA, Facundo";"Cdad.Aut.Bs.As.";"m";"A51079.jpg"
1659;"VALLEJOS, María Fernanda";"Buenos Aires";"f";"A51127.jpg"
1660;"VALLONE, Andres Alberto";"San Luis";"m";"A51068.jpg"
1661;"VAZQUEZ, Juan Benedicto";"Santa Cruz";"m";"A51125.jpg"
1662;"VIGO, Alejandra María";"Córdoba";"f";"A51108.jpg"
1663;"VILLA, Natalia Soledad";"Buenos Aires";"f";"A51085.jpg"
1664;"WELLBACH, Ricardo";"Misiones";"m";"A51048.jpg"
1665;"YASKY, Hugo";"Buenos Aires";"m";"A51095.jpg"
1666;"YEDLIN, Pablo Raúl";"Tucumán";"m";"A51126.jpg"
1667;"ZAMARBIDE, Federico Raúl";"Mendoza";"m";"A51038.jpg"
1668;"ZAMORA, Claudia";"Santiago del Estero";"f";"A51111.jpg"
1669;"ALONSO, Laura Valeria";"Buenos Aires";"f";"A51066.jpg"
1670;"DEL CAÑO, Nicolás";"Buenos Aires";"m";"A50844.jpg"
1671;"SCIOLI, Daniel Osvaldo";"Buenos Aires";"m";"A51123.jpg"
1674;"RODRIGUEZ GIAVARINI, Adalberto";"Cdad.Aut.Bs.As.";"m";
1675;"#, Legislador a Designar";"Salta";;
1676;"#, Legislador a Designar";"Tierra del Fuego";;
1677;"LUNA, Hernán Daniel";"Buenos Aires";"m";
1678;"AUAD, Oscar Said";"Tucumán";"m";
1679;"RICCI, Nadia Lorena";"Santa Cruz";"f";"A51134.jpg"
1680;"BRAGAGNOLO, Sebastián";"Mendoza";"m";"A51135.jpg"
1681;"ASENCIO, Fernando";"Buenos Aires";"m";"A51136.jpg"
1683;"SCHLOTTHAUER, Monica Leticia";"Buenos Aires";"f";
1684;"HERRERA, Bernardo José";"Santiago del Estero";"m";"A51138.jpg"
1685;"MORETTI, Jose";"La Rioja";"m";"A51140.jpg"
1686;"CABALLERO, Alejandra Alcira";"Cdad.Aut.Bs.As.";"f";
1688;"ALDERETE, Juan Carlos";"Buenos Aires";"m";"A51254.jpg"
1690;"ALVAREZ, Felipe";"La Rioja";"m";"A51187.jpg"
1691;"AMAYA, Domingo";"Tucumán";"m";"A51188.jpg"
1692;"AMERI, Juan Emilio";"Salta";"m";"A51233.jpg"
1693;"ANGELINI, Federico";"Santa Fe";"m";"A51189.jpg"
1694;"APARICIO, Alicia Noemi";"Buenos Aires";"f";"A51167.jpg"
1695;"ASCARATE, Lidia";"Tucumán";"f";"A51190.jpg"
1696;"BARBARO, Hector Orlando";"Misiones";"m";"A51191.jpg"
1697;"BERHONGARAY, Martin Antonio";"La Pampa";"m";"A51192.jpg"
1698;"BERMEJO, Alejandro Daniel";"Mendoza";"m";"A51184.jpg"
1699;"BOGDANICH, Esteban Mateo";"Santa Fe";"m";"A51246.jpg"
1701;"CACACE, Alejandro";"San Luis";"m";"A51174.jpg"
1702;"CALIVA, Lia Veronica";"Salta";"f";"A51151.jpg"
1704;"CAPARRÓS, Mabel Luisa";"Tierra del Fuego";"f";"A51193.jpg"
1705;"CASARETTO, Marcelo Pablo";"Entre Ríos";"m";"A51143.jpg"
1706;"CASAS, Sergio Guillermo";"La Rioja";"m";"A51161.jpg"
1707;"CASTETS, Laura Carolina";"Santa Fe";"f";"A51195.jpg"
1708;"CIPOLINI, Gerardo";"Chaco";"m";"A51196.jpg"
1709;"CISNEROS, Carlos Anibal";"Tucumán";"m";"A51152.jpg"
1710;"CORNEJO, Virginia Maria";"Salta";"f";"A51171.jpg"
1711;"CORPACCI, Lucia";"Catamarca";"f";"A51197.jpg"
1712;"CRESCIMBENI, Camila";"Buenos Aires";"f";"A51168.jpg"
1713;"DAIVES, Ricardo Daniel";"Santiago del Estero";"m";"A51182.jpg"
1714;"DALDOVO, Nelly Ramona";"Formosa";"f";"A51258.jpg"
1715;"DE LAMADRID, Alvaro Héctor";"Cdad.Aut.Bs.As.";"m";"A51239.jpg"
1716;"DI GIACOMO, Luis";"Rio Negro";"m";"A51142.jpg"
1717;"EL SUKARIA, Soher";"Córdoba";"m";"A51158.jpg"
1718;"ESTEVEZ, Enrique Eloy";"Santa Fe";"m";"A51232.jpg"
1720;"FAGIOLI, Federico";"Buenos Aires";"m";"A51252.jpg"
1721;"FERNANDEZ, Eduardo Gabriel";"Córdoba";"m";"A51157.jpg"
1722;"FERNANDEZ, Hector";"Buenos Aires";"m";"A51245.jpg"
1723;"FERRARO, Maximiliano Carlos Francisco";"Cdad.Aut.Bs.As.";"m";"A51181.jpg"
1724;"FERREYRA, Daniel Julio";"Jujuy";"m";"A51169.jpg"
1725;"FRADE, Monica";"Buenos Aires";"f";"A51199.jpg"
1726;"FRIGERIO, Federico";"Tierra del Fuego";"m";"A51172.jpg"
1727;"GARCIA DE LUCA, Sebastian";"Buenos Aires";"m";"A51200.jpg"
1728;"GARCIA, Ximena";"Santa Fe";"f";"A51149.jpg"
1729;"GODOY, Lucas Javier";"Salta";"m";"A51153.jpg"
1732;"GONZÁLEZ, Pablo Gerardo";"Santa Cruz";"m";"A51159.jpg"
1733;"GUEVARA OLIVERA, Alejandro Francisco";"San Juan";"m";"A51250.jpg"
1734;"GUTIERREZ, Carlos Mario";"Córdoba";"m";"A51185.jpg"
1735;"GUTIÉRREZ, Carlos Ramiro";"Buenos Aires";"m";"A51201.jpg"
1736;"HAGMAN, Itai";"Cdad.Aut.Bs.As.";"m";"A51202.jpg"
1737;"HEIN, Gustavo Rene";"Entre Ríos";"m";"A51170.jpg"
1739;"HERNÁNDEZ, Estela Beatriz";"Chubut";"f";"A51203.jpg"
1740;"JETTER, Ingrid";"Corrientes";"f";"A51204.jpg"
1741;"JOURY, Mercedes";"Buenos Aires";"f";"A51205.jpg"
1742;"JUEZ, Luis Alfredo";"Córdoba";"m";"A51206.jpg"
1743;"KIRCHNER, Máximo Carlos";"Buenos Aires";"m";"A50966.jpg"
1744;"KOENIG, Marcelo Christian";"Buenos Aires";"m";"A51251.jpg"
1745;"LAMPREABE, Florencia";"Buenos Aires";"f";"A51207.jpg"
1746;"LANDRISCINI, Susana Graciela";"Rio Negro";"f";"A51208.jpg"
1747;"LARROQUE, Andrés";"Buenos Aires";"m";"A50704.jpg"
1748;"LATORRE, Jimena Hebe";"Mendoza";"f";"A51144.jpg"
1749;"LEITO, Mario";"Tucumán";"m";"A51209.jpg"
1750;"LEIVA, Aldo";"Chaco";"m";"A51210.jpg"
1751;"LENA, Gabriela Mabel";"Entre Ríos";"f";"A51211.jpg"
1752;"LÓPEZ RODRÍGUEZ, Dante Edgardo";"Catamarca";"m";"A51235.jpg"
1753;"LOPEZ, Jimena";"Buenos Aires";"f";"A51257.jpg"
1754;"MANZI, Ruben";"Catamarca";"m";"A51212.jpg"
1755;"MARQUEZ, Claudia Gabriela";"Córdoba";"f";"A51247.jpg"
1756;"MARTIN, Juan";"Santa Fe";"m";"A51150.jpg"
1759;"MARTÍNEZ, Germán Pedro";"Santa Fe";"m";"A51215.jpg"
1760;"MARTÍNEZ, Maria Dolores";"Cdad.Aut.Bs.As.";"f";"A51166.jpg"
1761;"MARTÍNEZ, Maria Rosa";"Buenos Aires";"f";"A51216.jpg"
1764;"MONTOTO, María Luisa";"Santiago del Estero";"f";"A51238.jpg"
1765;"MORALES GORLERI, Victoria";"Cdad.Aut.Bs.As.";"f";"A51179.jpg"
1766;"MOUNIER, Patricia Monica";"Santa Fe";"f";"A51243.jpg"
1769;"OBEID, Alejandra del Huerto";"Santa Fe";"f";"A51231.jpg"
1771;"ORMACHEA, Claudia";"Buenos Aires";"f";"A51217.jpg"
1772;"ORREGO, Humberto Marcelo";"San Juan";"m";"A51178.jpg"
1774;"PAROLA, Maria Graciela";"Formosa";"m";"A51173.jpg"
1776;"PENACCA, Paula Andrea";"Cdad.Aut.Bs.As.";"f";"A51180.jpg"
1777;"PÉREZ ARAUJO, Hernán";"La Pampa";"m";"A51219.jpg"
1779;"PONCE, Carlos Ybrhain";"San Luis";"m";"A51145.jpg"
1780;"REY, Maria Lujan";"Buenos Aires";"f";"A51220.jpg"
1781;"REZINOVSKY, Dina Esther";"Cdad.Aut.Bs.As.";"f";"A51177.jpg"
1782;"RITONDO, Cristian";"Buenos Aires";"m";"A51221.jpg"
1783;"RIZZOTTI, Jorge";"Jujuy";"m";"A51183.jpg"
1784;"RODRIGUEZ SAA, Nicolás Marcelo";"Buenos Aires";"m";"A51248.jpg"
1785;"RODRIGUEZ, Alejandro";"Buenos Aires";"m";"A51222.jpg"
1786;"ROMERO, Victor Hugo";"Córdoba";"m";"A51155.jpg"
1787;"RUARTE, Adriana Noemi";"Córdoba";"f";"A51165.jpg"
1789;"SALVADOR, Sebastian Nicolás";"Buenos Aires";"m";"A51223.jpg"
1790;"SANCHEZ, Francisco";"Neuquén";"m";"A51224.jpg"
1791;"SAND GIORASI, Nancy Aracely";"Corrientes";"f";"A51162.jpg"
1792;"SAPAG, Alma Liliana";"Neuquén";"f";"A51058.jpg"
1793;"SCHIAVONI, Alfredo Oscar";"Misiones";"m";"A51146.jpg"
1796;"SORIA, Martin Ignacio";"Rio Negro";"m";"A51225.jpg"
1797;"SPOSITO, Ayelén";"Rio Negro";"f";"A51256.jpg"
1798;"STILMAN, Mariana";"Buenos Aires";"f";"A51226.jpg"
1800;"TORRES, Ignacio Agustin";"Chubut";"m";"A51175.jpg"
1801;"UCEDA, Marisa Lourdes";"Mendoza";"f";"A51163.jpg"
1802;"UHRIG, Romina Maricel";"Buenos Aires";"f";"A51255.jpg"
1803;"VALDÉS, Eduardo Felix";"Cdad.Aut.Bs.As.";"m";"A51237.jpg"
1804;"VARA, Jorge Alberto";"Corrientes";"m";"A51160.jpg"
1805;"VESSVESSIAN, Marcela Paola";"Santa Cruz";"f";"A51227.jpg"
1806;"VILAR, Daniela";"Buenos Aires";"f";"A51228.jpg"
1807;"VIVERO, Carlos Alberto";"Neuquén";"m";"A51236.jpg"
1809;"YACOBITTI, Emiliano Benjamin";"Cdad.Aut.Bs.As.";"m";"A51156.jpg"
1810;"YAMBRUN, Liliana";"Buenos Aires";"f";"A51229.jpg"
1811;"YUTROVIC, Ines Carolina";"Tierra del Fuego";"f";"A51244.jpg"
1813;"ZUVIC, Mariana";"Cdad.Aut.Bs.As.";"f";"A51230.jpg"
1814;"MARZIOTTA, Maria Gisela";"Cdad.Aut.Bs.As.";"f";"A51262.jpg"
1815;"CÁCERES, Adriana Cintia";"Buenos Aires";"f";"A51253.jpg"
1816;"BORMIOLI, Lisandro";"Buenos Aires";"m";"A2020513.jpg"
1817;"CARNAGHI, Oscar";"Neuquén";"m";"A20201832.jpg"
1818;"FIGUEROA, Alcira Elsa";"Salta";"f";"A2020874.jpg"
1819;"ORTEGA, Carlos Alberto";"Buenos Aires";"m";"A20218731.jpg"
1820;"VERÓN, Jorge Guillermo";"Santa Cruz";"m";"A2021768.jpg"
1821;"DANTAS, Pedro";"Rio Negro";"m";"A20212239.jpg"
1822;"PÉREZ, Eber";"Mendoza";"m";"A20213498.jpg"
1823;"LOPEZ, Gustavo Fernando";"Cdad.Aut.Bs.As.";"m";"LOPEZ.jpg"
1824;"MARCOLLI, Julieta";"Catamarca";"f";"MARCOLLI.jpg"
1825;"SOUTO, Natalia Marcela";"Buenos Aires";"f";"A51274.jpg"
1826;"YAPOR, Lucio";"Buenos Aires";"m";"A51273.jpg"
1827;"AGUIRRE, Manuel Ignacio";"Corrientes";"m";"REC37.jpg"
1828;"AJMECHET, Sabrina";"Cdad.Aut.Bs.As.";"f";"REC71.jpg"
1829;"ALIANIELLO, Eugenia";"Chubut";"f";"REC76.jpg"
1830;"ALONSO, Constanza María";"Buenos Aires";"f";"REC12.jpg"
1831;"ANTOLA, Marcela";"Entre Ríos";"f";"REC38.jpg"
1832;"ARJOL, Martín";"Misiones";"m";"REC53.jpg"
1841;"CALLETTI, Pamela";"Salta";"f";"REC62.jpg"
1842;"CARASSO, Marcos Gustavo";"Córdoba";"m";"REC88.jpg"
1843;"CARBAJAL, Fernando";"Formosa";"m";"REC41.jpg"
1844;"CERVI, Pablo";"Neuquén";"m";"REC57.jpg"
1845;"CHAHER, Leila";"Jujuy";"f";"REC42.jpg"
1846;"CHAHLA, Rossana";"Tucumán";"f";"REC80.jpg"
1847;"CHOMIAK, María Luisa";"Chaco";"f";"REC72.jpg"
1848;"CHUMPITAZ, Gabriel Felipe";"Santa Fe";"m";"REC32.jpg"
1849;"COLI, Marcela";"La Pampa";"f";
1850;"COSTA, Anahi";"Catamarca";"f";"REC87.jpg"
1851;"DE LA SOTA, Natalia";"Córdoba";"f";"REC30.jpg"
1852;"DE LOREDO, Rodrigo";"Córdoba";"m";"REC26.jpg"
1853;"DOMINGO, Agustín";"Rio Negro";"m";"REC58.jpg"
1854;"ESPERT, José Luis";"Buenos Aires";"m";"REC4.jpg"
1855;"ESTRADA, Emiliano";"Salta";"m";"REC61.jpg"
1856;"FERNÁNDEZ, Agustin";"Tucumán";"m";"REC81.jpg"
1857;"FERNÁNDEZ, Carlos Alberto";"Misiones";"m";"REC52.jpg"
1858;"FIGUEROA CASAS, Germana";"Santa Fe";"f";"REC70.jpg"
1859;"FIGUEROA, Rolando";"Neuquén";"m";"REC55.jpg"
1860;"FINOCCHIARO, Alejandro";"Buenos Aires";"m";"REC2.jpg"
1861;"FRIGERIO, Rogelio";"Entre Ríos";"m";"REC21.jpg"
1862;"GALIMBERTI, Pedro Jorge";"Entre Ríos";"m";"REC39.jpg"
1863;"GARCÍA ARESCA, Ignacio";"Córdoba";"m";"REC31.jpg"
1864;"GOLLÁN, Daniel";"Buenos Aires";"m";"REC18.jpg"
1865;"GONZALEZ, Gustavo";"Santa Cruz";"m";"REC68.jpg"
1866;"HERRERA, Ricardo";"La Rioja";"m";"REC48.jpg"
1867;"IPARRAGUIRRE, Rogelio";"Buenos Aires";"m";"REC15.jpg"
1868;"KLIPAUKA LEWTAK, Florencia";"Misiones";"f";"REC54.jpg"
1869;"LACIAR, Susana Alicia";"San Juan";"f";"REC63.jpg"
1870;"LEDESMA, Tomás";"Entre Ríos";"m";"REC84.jpg"
1871;"LOMBARDI, Hernán";"Buenos Aires";"m";"REC1.jpg"
1872;"LÓPEZ MURPHY, Ricardo Hipólito";"Cdad.Aut.Bs.As.";"m";"REC11.jpg"
1873;"MANES, Facundo";"Buenos Aires";"m";"REC22.jpg"
1874;"MARÍN, Varinia Lis";"La Pampa";"f";"REC46.jpg"
1875;"MARTÍNEZ, Álvaro";"Mendoza";"m";"REC51.jpg"
1876;"MASTALER, Magalí";"Santa Fe";"m";"REC34.jpg"
1877;"MILEI, Javier Gerardo";"Cdad.Aut.Bs.As.";"m";"REC6.jpg"
1878;"MILMAN, Gerardo";"Buenos Aires";"m";"A4769.jpg"
1879;"MIRABELLA, Roberto";"Santa Fe";"m";"REC33.jpg"
1880;"MONTI, Francisco";"Catamarca";"m";"REC77.jpg"
1881;"MOYANO, Nilda";"Santiago del Estero";"f";"REC85.jpg"
1882;"NIERI, Miguel Lisandro";"Mendoza";"m";"REC86.jpg"
1883;"OMODEO, Paula";"Tucumán";"f";"REC79.jpg"
1884;"PALAZZO, Sergio Omar";"Buenos Aires";"m";"REC19.jpg"
1885;"PAPONET, Liliana";"Mendoza";"m";"REC49.jpg"
1887;"PEDRALI, Gabriela";"La Rioja";"f";"REC47.jpg"
1888;"PEREYRA, Julio";"Buenos Aires";"m";"REC13.jpg"
1889;"PÍPARO, Carolina";"Buenos Aires";"f";"REC5.jpg"
1891;"POLINI, Juan Carlos";"Chaco";"m";"REC73.jpg"
1892;"PROPATO, Agustina Lucrecia";"Buenos Aires";"f";"REC20.jpg"
1893;"QUIROZ, Marilú";"Chaco";"f";"REC74.jpg"
1894;"RANDAZZO, Florencio";"Buenos Aires";"m";"REC82.jpg"
1895;"RODRÍGUEZ MACHADO, Laura";"Córdoba";"f";"REC27.jpg"
1896;"ROMERO, Ana Clara";"Chubut";"f";"REC75.jpg"
1897;"SÁNCHEZ, Roberto Antonio";"Tucumán";"m";"REC78.jpg"
1898;"SANTILLI, Diego";"Buenos Aires";"m";"REC16.jpg"
1899;"SANTORO, Leandro";"Cdad.Aut.Bs.As.";"m";"REC8.jpg"
1900;"SANTOS, Gustavo";"Córdoba";"m";"REC28.jpg"
1901;"SOTOLANO, María";"Buenos Aires";"m";"REC24.jpg"
1902;"TACCETTA, Matias";"Chubut";"m";"REC100.jpg"
1903;"TAVELA, Danya";"Buenos Aires";"f";"REC23.jpg"
1904;"TEJEDA, María Victoria";"Santa Fe";"f";"REC69.jpg"
1905;"TETAZ, Martin Alberto";"Cdad.Aut.Bs.As.";"m";"REC10.jpg"
1906;"TOLOSA PAZ, Victoria";"Buenos Aires";"f";"REC17.jpg"
1907;"TONIOLLI, Eduardo";"Santa Fe";"m";"REC35.jpg"
1908;"TORTORIELLO, Anibal";"Rio Negro";"m";"REC59.jpg"
1909;"VARA, Jorge";"Corrientes";"m";"A51160.jpg"
1910;"VARGAS MATYI, Brenda";"Buenos Aires";"f";"REC14.jpg"
1911;"VERASAY, Pamela Fernanda";"Mendoza";"f";"REC50.jpg"
1833;"AUBONE, Ana Fabiola";"San Juan";"f";"REC64.jpg"
1834;"BACHEY, Karina Ethel";"San Luis";"f";"REC83.jpg"
1835;"BERTOLDI, Tanya";"Neuquén";"f";"REC56.jpg"
1836;"BESANA, Gabriela";"Buenos Aires";"f";"REC25.jpg"
1837;"BORDA, Fabian Antonio";"Corrientes";"m";"REC99.jpg"
1838;"BORREGO, Victoria";"Buenos Aires";"f";"REC3.jpg"
1839;"BOUHID, Gustavo";"Jujuy";"m";"REC44.jpg"
1840;"BROUWER DE KONING, Gabriela";"Córdoba";"f";"REC29.jpg"
1912;"VIDAL, Claudio Orlando";"Santa Cruz";"m";"REC67.jpg"
